지점,지점명,일시,평균기온(°C),최고기온(°C),최저기온(°C),평균현지기압(hPa),평균상대습도(%),월합강수량(00~24h만)(mm),평균풍속(m/s),합계 일조시간(hr),최심적설(cm)
90,속초,1995-07,23.9,34.3,14.2,1003.9,80,176.6,2.6,184.6,
90,속초,1995-08,25.4,34.3,15.2,1006.3,81,441.7,2.1,135.2,
90,속초,1995-09,19.4,31.6,11.4,1010.7,71,142.7,2.5,175.6,
90,속초,1995-10,15.6,25.1,4.9,1015.6,67,6.4,2.5,196.8,
90,속초,1995-11,8.4,21.8,-2.5,1013.9,52,8.8,3.5,198.5,
90,속초,1995-12,1.1,10.6,-10.3,1019.2,53,2.5,2.8,182.5,
90,속초,1996-01,-.4,9.3,-9.9,1018.1,51,23.5,3.2,185.7,1.8
90,속초,1996-02,.1,17.4,-14.3,1017.9,54,114.2,3.4,164.1,87
90,속초,1996-03,4,16.5,-5.6,1014,65,75.1,2.9,143.7,13.2
90,속초,1996-04,11.2,31.4,-2.4,1011.6,49,64.9,3.7,262.2,
90,속초,1996-05,14.2,31.2,6.7,1008.3,74,20.2,2.5,151.1,
90,속초,1996-06,18,29.9,12.1,1003.6,81,356.5,2.4,107.6,
90,속초,1996-07,22,34.6,12.8,1004.9,82,189.4,2.4,128.3,
90,속초,1996-08,23,33.1,14.4,1006.6,88,200,2.1,135.8,
90,속초,1996-09,20.2,29.2,12,1009.9,81,42,2.2,212.3,
90,속초,1996-10,14.5,25.2,3,1014.7,74,77.7,2.6,159.3,
90,속초,1996-11,7.4,21.2,-6.5,1017.3,64,66,2.8,132.7,.8
90,속초,1996-12,3.8,15.1,-8.9,1016.4,61,20.1,3.2,170.6,
90,속초,1997-01,-.4,9.7,-9.7,1015.6,60,59.9,3.4,187,45
90,속초,1997-02,2,13.7,-5.8,1016.9,59,34.4,3,158.1,22.6
90,속초,1997-03,7,20.9,-3.1,1016.6,59,43.6,3.4,199.2,3.3
90,속초,1997-04,12.7,26.4,4.5,1011.5,61,45.4,2.9,193.4,
90,속초,1997-05,16.2,27.4,6,1003.7,73,355.6,3,135,
90,속초,1997-06,19.8,31.7,10.9,1003.8,84,113,2.2,110.7,
90,속초,1997-07,24.2,33.3,17.8,1003,83,73.3,2,218.3,
90,속초,1997-08,24.7,35.9,18.3,1004.9,82,60.3,2.1,170.5,
90,속초,1997-09,18.4,33.6,10.6,1011.5,80,322.4,2.6,187.6,
90,속초,1997-10,14.3,27,-.3,1012,59,39.7,3.2,240.5,
90,속초,1997-11,9.5,20.2,-1.5,1017.7,67,153.9,2.4,139.9,
90,속초,1997-12,3,14.7,-10.1,1019.8,51,101,3,154.2,.1
90,속초,1998-01,-.1,10.3,-13.1,1019.2,50,47.6,3.8,161.7,9.9
90,속초,1998-02,2.8,14.6,-5.2,1018.3,63,69,3,132.3,6.1
90,속초,1998-03,8.6,24.3,-1.1,1015.1,49,12.6,3.5,215.5,1.3
90,속초,1998-04,13.4,32.1,1.3,1012,76,101.2,2.9,159.2,
90,속초,1998-05,17,29,6.1,1009.5,72,67.2,2.7,255.1,
90,속초,1998-06,18.4,30.6,10.1,1006.4,85,199,2.6,118.8,
90,속초,1998-07,21.6,31.3,15.6,1003.8,88,550.6,2.6,50.1,
90,속초,1998-08,23.1,31.4,17.8,1004.2,86,376.5,2.1,125.1,
90,속초,1998-09,21.1,29.2,14.3,1009.7,79,175,2.3,157.1,
90,속초,1998-10,16.8,23.7,7.4,1014,72,81.9,2.7,167.2,
90,속초,1998-11,8.9,23.9,-5.8,1015.6,54,65.6,3.2,187.5,
90,속초,1998-12,4.6,15.2,-5.4,1019.5,50,51.5,3.1,190.4,1.2
90,속초,1999-01,1.8,11.9,-10.8,1015.6,41,1.1,3.7,202.9,
90,속초,1999-02,3,14.4,-10.4,1016.6,43,4.2,3.7,186.6,.1
90,속초,1999-03,5.6,17.3,-5.5,1014.7,63,55.8,3.2,182.9,2.3
90,속초,1999-04,11.5,25.6,0,1011.2,70,158.5,3.5,207.9,
90,속초,1999-05,17,29.5,8.2,1006.6,68,167.6,3.6,237.5,
90,속초,1999-06,20.8,32.5,14.7,1005,78,78.8,2.3,187,
90,속초,1999-07,23.1,33.3,15.1,1003.9,83,152.1,2.3,127.4,
90,속초,1999-08,23.3,30.7,18.7,1005.9,83,515.2,2.2,128.4,
90,속초,1999-09,21.5,32,12.9,1010.1,78,431.4,3,140.9,
90,속초,1999-10,14.9,25,5,1015.4,64,76.6,2.7,157.1,
90,속초,1999-11,9.3,19.2,-2.4,1017.1,54,78.3,2.9,174.2,
90,속초,1999-12,3.1,12.4,-8.6,1019.3,41,2.4,3.3,186.5,
90,속초,2000-01,-.4,9.9,-10.9,1021.7,56,90.2,2.2,150,32.8
90,속초,2000-02,-.1,9.2,-8.6,1017.4,41,8.4,2.9,225.7,13.8
90,속초,2000-03,6.9,18.5,-4.2,1012.9,45,8.7,3.6,206.3,.4
90,속초,2000-04,11.2,24.1,2.4,1008.4,55,23.4,3.9,200.9,
90,속초,2000-05,14.3,30.5,6.2,1007.3,79,71,2.6,156.8,
90,속초,2000-06,19.2,33.3,9.7,1005.6,78,175.7,2.3,202.5,
90,속초,2000-07,24.8,33.6,17,1002.8,74,109.2,2.4,198.3,
90,속초,2000-08,24,33.7,17.9,1007.3,83,440.3,1.9,139.3,
90,속초,2000-09,18.6,32,11.2,1011.6,79,347.2,2.6,155.9,
90,속초,2000-10,14.5,23,5.1,1016.6,65,7,2.2,165.4,
90,속초,2000-11,7.8,19.9,-2.1,1021.1,53,58.3,2.6,155,
90,속초,2000-12,3.2,14.5,-9.9,1019.1,43,5.8,3,189.6,
90,속초,2001-01,-2.3,6.2,-14.6,1019.3,47,37.6,3.3,166.6,9.2
90,속초,2001-02,1.2,16.2,-8.4,1019.7,51,64.4,2.9,153.4,27.4
90,속초,2001-03,5.6,19.9,-6,1010.5,48,20.8,3.4,171.6,11.3
90,속초,2001-04,12.3,25.2,1.2,1012.3,51,14.1,3,215.1,
90,속초,2001-05,17.2,31.2,6.5,1007.2,61,7.2,2.9,209.3,
90,속초,2001-06,20,34.2,12.9,1004.9,75,126.6,2.1,132.7,
90,속초,2001-07,23.4,31.3,15.7,1004.4,77,233.3,1.7,169.2,
90,속초,2001-08,22.4,30.9,14.6,1008.5,80,56.9,1.5,185.9,
90,속초,2001-09,20,29.3,9.6,1013.6,71,311.5,2.1,154.5,
90,속초,2001-10,15.9,24.9,7.6,1016,70,234.9,1.6,124.1,
90,속초,2001-11,8.8,20.2,-2.8,1017.4,44,36.7,2.1,185.2,
90,속초,2001-12,1.4,10.1,-6.6,1022.6,36,20.2,2.5,188,23
90,속초,2002-01,.8,15.8,-11,1016,51,87.1,2.4,159.5,4.3
90,속초,2002-02,4.2,14.2,-6.3,1018.6,37,.6,2,180.2,
90,속초,2002-03,8.7,20.3,-1,1012.3,47,14.1,1.9,187.2,
90,속초,2002-04,12.2,29.6,2.5,1011.5,54,58.5,2.7,222.8,
90,속초,2002-05,15.6,28.4,4.8,1010.4,69,78.2,2.3,214.6,
90,속초,2002-06,19.5,33.1,11.9,1006.2,73,66.5,2.3,213.2,
90,속초,2002-07,21.9,36.6,17,1003.4,83,301.4,2,105.2,
90,속초,2002-08,22.7,34.6,15.6,1007,81,531.2,2.1,104,
90,속초,2002-09,19.1,34.1,12.1,1013.5,77,225.9,1.9,158.2,
90,속초,2002-10,13,24.5,.2,1014.6,59,42.8,2.4,172.4,
90,속초,2002-11,5.1,21,-3.5,1016.9,42,4,3,189,
90,속초,2002-12,1.2,17.6,-9.8,1022.1,61,140,2.3,127.1,27.2
90,속초,2003-01,-1.6,11.3,-14.8,1018.4,49,34.7,2.6,171.3,11
90,속초,2003-02,1.6,11.1,-9.8,1019.7,66,63.6,2.1,124,12
90,속초,2003-03,4.5,19.9,-7.3,1018.9,65,56.8,2,149.9,7.7
90,속초,2003-04,11,26.6,-.1,1012.8,66,136.1,2.5,172.5,
90,속초,2003-05,14.8,27.7,4.4,1011.7,76,111.5,2.3,174.3,
90,속초,2003-06,20.3,31.2,11.8,1004.4,75,132.1,1.9,151.3,
90,속초,2003-07,20.8,27.6,16.7,1006.4,86,258,2.1,90.1,
90,속초,2003-08,22.5,33.2,16.3,1007.2,85,349.2,1.9,120,
90,속초,2003-09,19.7,28.5,9.5,1012.2,81,425.4,2.2,115.2,
90,속초,2003-10,14.1,23,3.6,1014.7,56,51.6,2.5,187.2,
90,속초,2003-11,9.3,23.3,-2.9,1020.1,68,278.2,2.9,107.5,
90,속초,2003-12,2.9,12.8,-8.2,1018.4,40,1.8,3,207.8,
90,속초,2004-01,.5,9.6,-15.6,1018.6,40,25,3,206.8,.4
90,속초,2004-02,3.6,19.1,-7.9,1014.4,42,26.7,3.6,197.6,1.5
90,속초,2004-03,6.9,22.9,-5.7,1015.3,42,1.8,3.2,237.6,2.3
90,속초,2004-04,12.7,29,2.4,1009.7,53,104.4,3.2,228.2,
90,속초,2004-05,16.7,29.2,7.7,1006,67,46.7,2.4,204.7,
90,속초,2004-06,20.8,31.3,12.7,1007.7,74,99.7,2.2,191.8,
90,속초,2004-07,23.9,37.1,17,1004.5,83,554,2.2,128.8,
90,속초,2004-08,23.1,34.3,16.1,1007,81,460.3,2.1,151.4,
90,속초,2004-09,20.1,30.5,13.4,1013.5,77,200.1,2.2,161.3,
90,속초,2004-10,14.8,25.1,6.6,1018.5,60,16.9,2.5,201.9,
90,속초,2004-11,10.6,20.1,1.5,1018.7,54,39.5,2.4,184.2,
90,속초,2004-12,4.2,17.8,-6.3,1020.6,45,12.2,2.5,179.4,2.5
90,속초,2005-01,-.1,9.8,-9.6,1017.2,40,28.4,3.1,204.6,7.3
90,속초,2005-02,-.8,7.3,-13.1,1020,46,52.4,2.9,165.1,2.2
90,속초,2005-03,4.2,18.1,-7.9,1014.9,53,102.5,2.9,223.2,55
90,속초,2005-04,12.8,32,.4,1010,53,47.9,3.3,221.9,
90,속초,2005-05,14.4,29.7,6,1008.3,69,122.7,2.6,219.6,
90,속초,2005-06,20.6,33.2,12.6,1003.3,76,151.2,2.1,174.2,
90,속초,2005-07,24,34.4,17.4,1004,79,185.2,2,166.4,
90,속초,2005-08,25,36,16.6,1006.2,75,246.9,2.2,168,
90,속초,2005-09,20,32.2,13.3,1014.4,80,263.9,2.3,131,
90,속초,2005-10,15,27.7,4.5,1016.8,63,114.8,2.3,174.4,
90,속초,2005-11,9.8,22.4,-.7,1016.2,43,32.9,2.6,192.5,
90,속초,2005-12,-1.4,11.6,-13.1,1018.9,33,.4,3,195.2,.4
90,속초,2006-01,.2,8.3,-9.6,1021.4,54,37.1,2.4,145,8.3
90,속초,2006-02,1.5,16.1,-11.9,1020.6,49,18.3,2.9,171,6.1
90,속초,2006-03,6,18.9,-6.4,1012,45,9.3,3.2,216.8,5.1
90,속초,2006-04,9.5,25.6,1.9,1008.2,63,90.2,3.1,137.9,
90,속초,2006-05,14.4,29.8,3.8,1010.3,72,141.7,2.4,154.9,
90,속초,2006-06,18.4,30.8,12.1,1005.4,79,129,2.3,102.4,
90,속초,2006-07,21,32.6,15,1004.6,85,545,1.7,46.6,
90,속초,2006-08,25.2,33,16.7,1006.7,77,109.3,2.1,171,
90,속초,2006-09,19.1,27.4,10.9,1013.6,72,112.4,2.2,133.5,
90,속초,2006-10,17.1,29.3,8.4,1016.5,70,285.5,2.6,150,
90,속초,2006-11,8.5,20.6,-.8,1016.6,54,84,2.9,147.6,
90,속초,2006-12,2,11.3,-11.2,1022.3,49,47.4,2.5,172,17.2
90,속초,2007-01,.7,8.9,-7.8,1021.7,49,23.3,2.4,171.3,1.2
90,속초,2007-02,4.1,18.8,-8.6,1017.2,52,7.2,2.8,154.6,
90,속초,2007-03,6.6,19,-6,1014.5,57,112.6,3.3,181.9,3.6
90,속초,2007-04,11.7,27.6,1.9,1012.4,58,27.4,1.8,180.2,
90,속초,2007-05,17.1,30.3,7.2,1004.9,65,102.1,2.9,199.3,
90,속초,2007-06,20.3,30.5,12.1,1006.7,73,52.3,2.5,209.3,
90,속초,2007-07,22.1,34.5,16.9,1003.5,83,212.8,2.4,88.2,
90,속초,2007-08,24.9,35.3,18.6,1006.3,78,206.8,2.2,139.1,
90,속초,2007-09,20.7,30,13,1011.4,79,397.8,2.3,78,
90,속초,2007-10,15.3,27.8,4.5,1016.9,67,87.3,2.4,152.9,
90,속초,2007-11,8.4,19.9,-4.1,1019.4,53,33.9,2.6,166.4,.7
90,속초,2007-12,3.5,11.8,-6.8,1017.7,46,1.2,2.7,171.1,
90,속초,2008-01,.3,10.7,-9.5,1022.1,50,71.1,2.6,161.5,17.3
90,속초,2008-02,1.3,12.8,-9.8,1019.7,36,.6,2.8,216,15.8
90,속초,2008-03,7.3,17.7,-1.3,1015.3,63,103.9,2.4,156,5.4
90,속초,2008-04,13.1,29.5,4.9,1012.6,62,13.5,2.7,210.8,
90,속초,2008-05,16.8,29.8,6.7,1007.2,67,70,2.5,205.1,
90,속초,2008-06,18.7,31.2,11.4,1008.7,79,91.3,2.2,174.1,
90,속초,2008-07,25.3,34.7,16.9,1004.3,77,361.6,1.9,154,
90,속초,2008-08,23.4,33,15.5,1006.6,83,343.1,2.1,188.7,
90,속초,2008-09,20.7,29.8,9.7,1011.5,77,129.9,2.1,196.3,
90,속초,2008-10,16.8,28.8,5,1015.3,64,73.5,2.4,208.6,
90,속초,2008-11,9.1,22.3,-5.2,1017.9,53,78.5,2.7,169.7,
90,속초,2008-12,3.6,14.5,-10.9,1018.2,45,78,2.8,183.8,62.6
90,속초,2009-01,.2,10.5,-10,1020.3,41,29,2.8,212.6,16.1
90,속초,2009-02,4.5,12.8,-7.1,1016.2,53,27,2.7,139.6,
90,속초,2009-03,7,25.7,-3,1015.3,54,83.2,2.9,181.8,3.2
90,속초,2009-04,12.8,29.3,1.9,1011.9,55,111.2,2.8,237.6,
90,속초,2009-05,17.7,30.3,9.6,1009.2,64,50.5,2.5,226.5,
90,속초,2009-06,20.2,32.4,12.8,1002.6,74,181.1,2.3,169.2,
90,속초,2009-07,21.7,32,15.7,1003.4,84,405.2,2,133.9,
90,속초,2009-08,23.1,32.1,14.7,1007.9,78,247.3,1.8,148.2,
90,속초,2009-09,20,29,13.9,1012.3,73,20.5,1.9,187.8,
90,속초,2009-10,16.3,26.2,7.6,1013.8,56,29.8,2.5,230.7,
90,속초,2009-11,8.2,23.2,-3.7,1020.3,58,220.6,2.8,135.8,11
90,속초,2009-12,2,11.3,-9.6,1017.4,43,14.7,2.9,181.5,.3
90,속초,2010-01,-.4,12.6,-11.6,1018.3,44,41.5,2.9,194.1,12
90,속초,2010-02,1.5,14.2,-8.7,1018.4,59,113.5,2.4,134.1,70.6
90,속초,2010-03,3.7,13.2,-2.2,1017.7,66,152.1,2.5,122.5,35.7
90,속초,2010-04,9.1,20.3,.4,1014.8,57,51.6,2.8,186.3,
90,속초,2010-05,16,30.9,5,1008.2,64,149.5,2.7,206.6,
90,속초,2010-06,20.1,29.2,6.6,1007.9,75,18,1.6,245.9,
90,속초,2010-07,25,35.1,18.1,1005.3,77,92.8,2,132.8,
90,속초,2010-08,25.7,35.1,19.6,1008.3,81,274.4,1.7,112.4,
90,속초,2010-09,20.4,31.1,9.5,1011.9,78,272,1.8,138.3,
90,속초,2010-10,14.9,24.4,2.4,1016.8,68,86.5,2.2,178.3,
90,속초,2010-11,9.1,21.1,-1.9,1016.5,41,12,2.7,222.9,
90,속초,2010-12,2.8,17.7,-10.7,1011.9,37,19.7,3.3,191.5,1.5
90,속초,2011-01,-2.7,6.3,-13.2,1020.7,33,12,2.7,234,10.9
90,속초,2011-02,2.1,15.1,-9,1019.2,62,105.6,2.2,150.8,45.3
90,속초,2011-03,5.3,18.7,-5.9,1016.6,45,20.4,2.7,226.8,25.4
90,속초,2011-04,11.4,24.6,.9,1010.7,54,115.7,3.2,207.6,
90,속초,2011-05,14.3,26.6,6.4,1008.9,71,65.3,2.3,133,
90,속초,2011-06,20.2,35.3,11.5,1004.7,72,341.5,2.1,199.1,
90,속초,2011-07,22.3,30.7,17.7,1004.6,87,412.1,1.5,77.4,
90,속초,2011-08,24.8,35.7,18.7,1007,81,140.3,1.7,136.6,
90,속초,2011-09,20.4,29,12.3,1011.4,72,190.1,2.2,169.3,
90,속초,2011-10,14.9,26.4,4.6,1017.2,59,22.1,2,203.2,
90,속초,2011-11,11,19.3,-.5,1020,64,131.3,2.1,118.7,
90,속초,2011-12,1.3,9.7,-8.7,1022.7,44,99.7,1.9,186.7,35.3
90,속초,2012-01,-.4,6.4,-8.9,1021.6,43,24.2,2.4,186,1.6
90,속초,2012-02,.1,11,-14.3,1019.2,46,22.7,2.6,214.1,17.5
90,속초,2012-03,5.3,19.4,-4.3,1016.3,63,85.3,2.7,176.8,6.3
90,속초,2012-04,12.1,24.3,.5,1010.1,65,133,2.8,199,7
90,속초,2012-05,16.4,27.8,9.6,1009.3,77,46.1,2.2,172.7,
90,속초,2012-06,19.8,29,13.6,1006.6,88,76.2,1.9,126.2,
90,속초,2012-07,23.9,34.7,17.2,1003.9,85,244.3,1.9,153.5,
90,속초,2012-08,24.4,31.3,18.1,1007.7,89,212.5,2,82.1,
90,속초,2012-09,19.6,29.3,11.7,1011.8,83,233.5,2,168.9,
90,속초,2012-10,15.8,24,6.2,1015,65,25.6,2.3,241.2,
90,속초,2012-11,7.6,16.9,-1.7,1014.9,55,70.1,2.6,191.1,
90,속초,2012-12,-.5,11.2,-11.8,1019.1,50,44.2,2.6,189.4,3.6
90,속초,2013-01,-.8,10,-11.5,1021.3,55,77.3,2.3,187.5,33.5
90,속초,2013-02,1.3,13.5,-14.1,1020.1,50,16.1,2.5,207.8,4.3
90,속초,2013-03,6.3,18.8,-6.1,1013.4,62,66.2,2.7,227.1,15
90,속초,2013-04,10.3,22.1,2,1009.5,60,49,2.9,213.6,
90,속초,2013-05,16.9,29,7,1008.9,69,80.1,2.4,243.9,
90,속초,2013-06,20.4,29.4,12.8,1006.9,81,32,1.7,152.1,
90,속초,2013-07,25.6,33.6,19.6,1001.8,78,292.7,1.9,161.7,
90,속초,2013-08,27.4,35.8,18.1,1003.7,75,174.6,2,232.5,
90,속초,2013-09,20.3,29.2,11.3,1013.5,82,175.3,1.8,161.9,
90,속초,2013-10,15.7,26,7.2,1018.1,70,66.4,2.2,224.1,
90,속초,2013-11,8.4,19.9,-4,1014.9,52,23.3,2.7,223,1.7
90,속초,2013-12,2.7,13,-6.6,1017.2,54,62.7,2.5,204.1,3.5
90,속초,2014-01,1.9,12.6,-8.8,1020.2,50,29.3,2.3,200.9,13.3
90,속초,2014-02,1,16.7,-7.9,1023.6,78,168.2,1.9,110.5,83.5
90,속초,2014-03,7.9,26.9,-4.2,1016.3,57,40.4,2.6,213.9,10.5
90,속초,2014-04,13.3,27,.7,1014.5,65,98.8,2.5,218.6,
90,속초,2014-05,18.1,32.5,8.1,1006.5,62,25,2.8,275.9,
90,속초,2014-06,19.9,32.8,13.7,1005.3,90,41.9,1.6,149.9,
90,속초,2014-07,25.1,34.6,16.9,1004.5,80,126.9,1.9,251.3,
90,속초,2014-08,23.5,33.3,15.6,1007,88,296.1,1.8,160.2,
90,속초,2014-09,20.6,31,12.7,1011.8,84,181,1.8,194.8,
90,속초,2014-10,15.8,24.6,6.6,1017.7,67,39.6,2.2,212.6,
90,속초,2014-11,10.2,19.5,-1.9,1018,61,51.6,2.2,173.4,
90,속초,2014-12,.6,11.7,-10.8,1018.3,38,.2,3,224,
90,속초,2015-01,1.8,12.2,-7.9,1019.8,52,8.7,2.2,185.6,3
90,속초,2015-02,2.4,14.5,-10.4,1018,59,32.1,2.5,189.3,8.7
90,속초,2015-03,6.6,21.4,-5,1017,52,8,2.5,275.9,
90,속초,2015-04,11.1,29.8,1.2,1014,69,74.2,2.5,185.4,
90,속초,2015-05,17.8,32.6,7.8,1005.8,61,9.2,2.4,298.6,
90,속초,2015-06,19.5,30.1,12.7,1005.6,83,127.7,2.1,191,
90,속초,2015-07,22.7,35.4,14.8,1005.3,85,163.1,1.9,171.2,
90,속초,2015-08,24.2,33,16.1,1006.3,84,198.6,1.8,193.5,
90,속초,2015-09,19.1,27.1,12.5,1012.8,80,13.5,1.8,219,
90,속초,2015-10,14.7,26.2,1,1014.9,58,27.4,2,240.6,
90,속초,2015-11,8.4,21.7,-3.2,1021.5,74,463.5,2,98.6,
90,속초,2015-12,3,10.9,-7.2,1021.1,53,1.7,1.8,164.9,
90,속초,2016-01,-1.2,11.5,-16.4,1019.7,43,6.6,2.4,191.1,
90,속초,2016-02,.8,10.3,-9.4,1019.7,55,38.3,2.1,197.6,
90,속초,2016-03,7,21.5,-7.6,1017.9,58,31.8,1.9,209.6,
90,속초,2016-04,12.6,29.3,3.6,1010.6,66,77.5,2.3,222.9,
90,속초,2016-05,17.2,29,7.3,1008.1,67,35.7,2.2,261.1,
90,속초,2016-06,20.6,30.5,12.6,1005.5,82,62.2,1.8,175.3,
90,속초,2016-07,22.9,31.9,17,1006.2,90,477.8,1.3,119.2,
90,속초,2016-08,25.5,35.9,15.3,1004,82,186.9,1.6,220.7,
90,속초,2016-09,20.4,28.6,13.2,1012.1,87,126,1.5,130,
90,속초,2016-10,15.3,24.2,3.3,1017,75,128.5,1.7,140.8,
90,속초,2016-11,8.4,20.8,-2.5,1019.4,60,40.8,1.8,172.2,
90,속초,2016-12,4.4,14.1,-6.1,1019.9,56,121.7,1.9,164.8,
90,속초,2017-01,.8,11.3,-11.2,1020.2,50,82.4,1.9,215.4,
90,속초,2017-02,3,14.7,-8.2,1017.8,44,3.2,2,222.2,
90,속초,2017-03,7,18.5,-2.8,1015.9,57,48.7,1.9,199.8,
90,속초,2017-04,14.8,30.8,2.6,1008.9,56,46.8,2.3,255.2,
90,속초,2017-05,18.7,34.3,9.3,1008,62,25.2,2,272.3,
90,속초,2017-06,19.8,29.7,9.9,1006.2,79,69.7,1.7,204.7,
90,속초,2017-07,25.6,34.9,18.9,1004.7,81,270.3,1.2,165.4,
90,속초,2017-08,23.7,32.4,16.4,1006.2,84,424.9,1.1,107.2,
90,속초,2017-09,20.8,28.4,13.1,1010.6,71,50.5,1.6,249.2,
90,속초,2017-10,14.5,25,4,1019,74,135.4,1.7,157.7,
90,속초,2017-11,7.8,20.4,-4,1017.7,43,41.2,2.2,218.5,
90,속초,2017-12,.7,11.4,-9.9,1019.9,38,9.9,2.2,230.3,
90,속초,2018-01,-1.4,11.9,-16.2,1018.5,37,3.9,2,214.7,
90,속초,2018-02,-.5,10.5,-13.2,1018.8,43,54.4,2.1,218.5,
90,속초,2018-03,8,24.7,-6.2,1017.3,59,55,2.2,171.2,
90,속초,2018-04,13,32.5,2,1012.2,57,141.7,2.3,227.6,
90,속초,2018-05,15.9,29.4,4.5,1009,75,123.6,2,186.4,
90,속초,2018-06,21.3,33.9,13.2,1005.3,72,46.5,1.7,208.8,
90,속초,2018-07,25,35.4,14.8,1006.9,82,185.4,1.6,209.3,
90,속초,2018-08,25.6,38.7,17.2,1005.9,82,625,1.6,185.3,
90,속초,2018-09,20,29,12.6,1011.6,73,66.1,1.5,196.1,
90,속초,2018-10,13.5,23.8,.3,1015.7,61,257.6,1.8,229.5,
90,속초,2018-11,9.2,19.2,-1.9,1020.1,57,207.4,1.6,165.7,
90,속초,2018-12,1.6,12.7,-11.4,1022.5,42,10.4,1.8,208,
90,속초,2019-01,1.7,12.8,-9,1020.4,35,8.7,1.9,232.1,
90,속초,2019-02,2.5,15.7,-7.3,1020,49,27.6,1.8,215.2,
90,속초,2019-03,8.2,21.6,-1.4,1012.9,51,44.4,2.1,233.1,
90,속초,2019-04,11.9,25.9,1.3,1011.9,55,80.9,2.1,230.5,
90,속초,2019-05,19.8,34.2,6.5,1007.6,52,5.7,2.2,296.2,
90,속초,2019-06,20,30.2,11.5,1005.1,78,97.8,1.8,224.8,
90,속초,2019-07,24.7,36.1,17.7,1004,80,234.4,1.7,196,
90,속초,2019-08,25.7,35.6,19.3,1004.7,78,293.5,1.7,230.7,
90,속초,2019-09,20.9,32.3,11.6,1013.6,79,209.9,1.5,145.2,
90,속초,2019-10,16.1,25,6.5,1016.7,68,185.5,1.9,157.7,
90,속초,2019-11,9.4,21.1,-1.2,1018.9,57,157.3,1.8,186.9,
90,속초,2019-12,4.2,14.4,-7.1,1020.6,45,9.8,1.9,194.7,
90,속초,2020-01,3.4,11.2,-4.1,1019.7,53,148.1,2.1,163.3,
90,속초,2020-02,4.1,16.1,-8.2,1020.3,53,55.8,2,194.1,
90,속초,2020-03,7.9,19.3,-1.8,1013.6,56,38,2.4,263.7,
90,속초,2020-04,11.3,24.5,.9,1013.3,50,38.4,2.5,256,
90,속초,2020-05,17.1,32.4,7.8,1007.4,70,245.1,2.2,218.5,
90,속초,2020-06,22.2,33.2,13.9,1003.6,74,271.9,2.2,238.7,
90,속초,2020-07,21.6,33.3,15.6,1005.8,85,374.7,1.9,168.5,
90,속초,2020-08,25.7,35.1,19.6,1005.8,82,411.3,1.4,128.4,
90,속초,2020-09,20.1,28.7,12.1,1010,75,482.8,2.2,152.5,
90,속초,2020-10,14.3,23.7,4.6,1017.5,60,0,1.7,231.3,
90,속초,2020-11,10,23.1,-2.1,1020.2,47,19.2,2,204.5,
90,속초,2020-12,1.8,11.2,-11.3,1020.8,35,.5,2.1,228.4,
90,속초,2021-01,-1.2,9.7,-16.1,1019.9,43,0,2.3,200.4,
90,속초,2021-02,3.1,17.8,-10.1,1016.3,51,5,2.3,214.2,
90,속초,2021-03,8,18.9,-4.5,1016.8,64,104.2,2,209,
90,속초,2021-04,12.3,23.8,2,1016,61,97.2,2.3,228.4,
90,속초,2021-05,16.7,29.8,7.6,1005.8,63,154.9,2.1,239.6,
90,속초,2021-06,20.3,30,12.9,1006.1,81,43.8,1.7,185.7,
90,속초,2021-07,25.5,33.2,18.1,1006.9,85,104.1,1.5,270,
90,속초,2021-08,24.4,33.8,17.1,1006.9,80,247.1,1.6,133,
90,속초,2021-09,20.9,28.8,14.6,1012.7,80,141.6,1.7,195.8,
90,속초,2021-10,15.5,27.5,2.2,1018.9,69,216.9,1.8,174,
90,속초,2021-11,9.9,20.1,-1.8,1015.1,50,16.2,2.2,208.2,
90,속초,2021-12,2.8,13.9,-14.9,1019.6,47,68.7,2.2,219.8,
90,속초,2022-01,-.6,7.8,-9.8,1020.5,48,3.6,1.9,227.2,
90,속초,2022-02,.3,12.7,-10.9,1020.5,40,11.1,2.3,243.8,
90,속초,2022-03,7.1,21,-2,1014.4,61,114.5,2.1,189.4,
90,속초,2022-04,14.2,29.8,1.8,1013.6,55,33.5,2.3,269,
90,속초,2022-05,18.5,33.5,5.8,1008.4,54,9.1,2.2,312.7,
90,속초,2022-06,20.9,34.6,10.1,1005.4,79,248.7,1.9,169.6,
90,속초,2022-07,24.3,33.4,18.8,1004.4,88,213.1,1.5,135.5,
90,속초,2022-08,24.6,35.5,15.8,1004.4,81,323.7,1.3,151.1,
90,속초,2022-09,20.3,29.2,10.9,1012.3,76,263.8,1.8,203.7,
90,속초,2022-10,13.9,29.9,4.8,1019.1,70,377.1,1.8,153.8,
90,속초,2022-11,11,22.3,-4.6,1017.6,55,38.4,1.9,198.8,
90,속초,2022-12,-.2,11.6,-12.5,1019.3,35,.7,2.4,233.5,
90,속초,2023-01,.2,15.1,-16,1019.9,45,94.7,2,215.7,
90,속초,2023-02,2.7,15.6,-6.4,1022.3,53,43.4,1.9,186.6,
90,속초,2023-03,9.3,25.4,-1.7,1016.9,54,10.1,2.1,224,
90,속초,2023-04,12.6,26.9,4,1011.6,61,57,2.2,212.2,
90,속초,2023-05,17,34.4,5.5,1010.9,67,81,1.9,232.6,
